id,year,month,day,hour,lat,lon,label,u200,v200,u850,v850,shear_200_850,rh600_700,t500,tcwv,sst_c,mslp_hpa,nino34_anom,romi1,romi2,amo_ssta,nao_index,qbo_30mb
AL152018,2018,10,10,6,11.8,-30.9,0,2.557232141494751,3.2336132526397705,-2.3141257762908936,3.6911211013793945,4.892794844956331,86.4499282836914,267.5592041015625,57.07067489624024,27.69014892578128,1009.75484375,0.86,1.16703,1.42044,0.56,0.9345,-2.79
AL092008,2008,9,2,18,19.3,-45.8,1,-7.894430637359619,4.904038429260254,-5.751978397369385,1.1818963289260864,4.294699455808197,73.45110702514648,268.3592834472656,57.08245086669922,27.551110839843773,1008.98625,-0.24,0.89325,1.2024,0.48,1.0169,11.6
AL012004,2004,8,2,6,31.4,-79.4,1,5.611460208892822,-0.2882952094078064,1.613480806350708,2.6281778812408447,4.948702313902979,77.76265335083008,267.991943359375,57.118263244628906,28.107751464843773,1012.016015625,0.61,-1.29545,1.8889,0.46,-0.48,8.74
AL091996,1996,9,25,6,10.3,-28.5,1,-7.704139709472656,-0.0419640615582466,-4.311156272888184,-0.168541669845581,3.395343648565829,81.80509948730469,267.5809936523437,57.119441986083984,28.211724853515648,1011.46640625,-0.35,-0.00511,0.23619,0.1,-0.86,-26.02
AL122019,2019,9,24,18,17.7,-65.6,0,-1.323433756828308,2.0926921367645264,3.160388708114624,6.554375171661377,6.325446972429164,73.10979461669922,268.1797180175781,57.11997604370117,29.398980712890648,1010.32140625,-0.01,1.7974,1.87215,0.69,-0.1641,8.25
AL022003,2003,6,11,0,9.5,-40.8,0,-6.305995464324951,2.216980457305908,-8.495024681091309,1.0200207233428955,2.4949071158232603,80.06756210327148,267.3797607421875,57.12897491455078,26.55123291015628,1013.98671875,-0.34,0.57396,1.59286,0.26,-0.07,-17.71
AL062021,2021,8,16,18,29.5,-85.4,0,2.2921531200408936,13.379175186157228,-2.388688087463379,4.321508407592773,10.195665838059828,78.6972885131836,267.9485168457031,57.14659881591797,29.71602783203128,1012.28734375,-0.28,1.4187,1.4903,0.69,-0.2825,-13.82
AL072006,2006,9,9,6,23.8,-62.3,1,-5.344670295715332,1.0393543243408203,-6.174530506134033,-0.1701935082674026,1.4668585235814051,74.52077865600586,269.4202880859375,57.15190505981445,28.739648437500023,1005.97875,0.53,1.43364,1.4347,0.63,-1.6219,10.2
AL081998,1998,9,19,18,28.3,-91.1,0,9.09923267364502,8.670351028442383,-0.3909283280372619,4.148675918579102,10.512311907330773,71.34727478027344,269.3705139160156,57.16134262084961,27.92647705078128,1007.59109375,-1.03,-0.25009,0.91966,0.45,-2.0,-22.12
AL122010,2010,9,13,12,14.5,-25.4,1,-9.345705032348633,-0.100279688835144,-2.433354616165161,1.3411684036254885,7.061045310672507,77.74675369262695,268.3704528808594,57.18253707885742,27.624444580078148,1008.51875,-1.31,-0.39701,0.3974,0.67,-0.7948,6.58
AL012000,2000,6,7,18,21.0,-93.0,0,7.628250122070312,-0.3571300804615021,-2.1847877502441406,1.175839900970459,9.932054633732603,80.88550567626953,267.6799011230469,57.21406936645508,27.8610778808594,1014.118046875,-0.7,0.94754,1.00067,0.14,-0.03,-7.83
AL012008,2008,5,31,6,17.8,-88.0,0,-2.642132520675659,-2.37794828414917,-4.395891189575195,4.876180171966553,7.463112562903507,90.50646591186523,268.2582702636719,57.22463607788086,27.951531982421898,1010.51109375,-0.69,1.88687,2.23252,0.44,-1.728,11.53
AL152001,2001,11,1,12,16.8,-83.6,1,-5.098186016082764,5.03877592086792,-0.5392174124717712,-1.8111107349395752,8.228313431446347,81.86837005615234,268.1402893066406,57.24142456054688,28.18892822265628,1008.026953125,-0.48,0.15193,0.15522,0.4,0.63,-3.88
AL102011,2011,8,25,0,12.3,-29.0,0,-7.298707962036133,-1.6845927238464355,2.141533613204956,0.5833152532577515,9.708839662468588,85.53094863891602,268.0680236816406,57.25676727294922,27.578942871093773,1012.743046875,-0.42,0.25515,0.25646,0.44,-1.3475,-0.49
AL102015,2015,9,21,6,19.7,-47.3,0,0.8108958601951599,7.524343967437744,-3.3934218883514404,7.180668830871582,4.218340945234005,79.74444961547852,268.3286437988281,57.27776718139648,28.279107666015648,1010.9334375,1.79,0.0102,0.18553,0.71,-0.6485,12.07
AL172003,2003,10,3,0,20.5,-94.0,0,5.165493011474609,1.1712305545806885,-3.508524179458618,-3.113372802734375,9.674523252239393,84.15753173828125,268.29864501953125,57.29296112060547,28.596795654296898,1008.27765625,0.42,1.17192,1.29678,0.79,-1.26,-20.34
AL041996,1996,8,19,18,18.2,-83.0,1,-4.622800350189209,-0.1288164108991623,-4.949758052825928,4.469354629516602,4.609780716718711,79.20296096801758,267.4835510253906,57.328163146972656,28.672052001953148,1012.659296875,-0.31,0.69746,1.03779,0.09,1.02,-25.85
AL041999,1999,8,21,0,13.6,-27.7,1,-7.866568088531494,-1.7529062032699585,1.939517974853516,0.9563838839530944,10.17347416860331,81.43743133544922,267.9584350585937,57.33399200439453,26.580468750000023,1011.70640625,-1.22,1.22316,1.30904,0.52,0.39,11.91
AL152011,2011,9,7,18,20.3,-92.6,1,-1.6553248167037964,-5.612854480743408,2.841426134109497,-0.4025666117668152,6.882431895140329,80.2275276184082,268.2115478515625,57.34566116333008,29.973199462890648,1011.43921875,-0.67,-0.0169,0.35649,0.43,0.536,-2.3
AL052010,2010,8,10,18,25.9,-83.7,0,-3.5677852630615234,1.8579120635986328,-1.112907648086548,2.754992961883545,2.613652280348878,74.15982818603516,268.11529541015625,57.35051727294922,30.1684509277344,1011.803515625,-1.21,0.45923,0.51732,0.91,-1.2227,1.45
AL122005,2005,8,25,0,26.0,-77.7,1,-2.1511149406433105,0.7947179675102234,-2.5015134811401367,0.8424791097640991,0.3536386063366115,75.17986679077148,268.11480712890625,57.35630798339844,29.786218261718773,1011.772578125,0.06,0.92011,0.92703,0.74,0.37,-25.87
AL062016,2016,8,19,0,16.9,-41.5,0,-2.808029890060425,7.248647689819336,-2.858025074005127,0.5906749963760376,6.65816039946878,76.89389038085938,267.5633850097656,57.38608932495117,26.969354248046898,1014.021171875,-0.49,-0.08481,0.6902,0.78,-1.6453,10.07
AL092018,2018,9,9,0,14.4,-37.0,1,-5.533467769622803,-0.7439851760864258,-1.656460523605347,-1.8158371448516848,4.022443514658449,77.2747802734375,268.3724670410156,57.38892364501953,26.793237304687523,1010.33421875,0.33,0.5201,0.60493,0.61,1.6736,-9.91
AL122007,2007,9,25,12,10.6,-38.0,1,-4.713762283325195,-0.23769511282444,-6.153669357299805,1.6980714797973633,2.41257635791963,84.24552154541016,267.5177307128906,57.44889831542969,27.944635009765648,1013.02265625,-0.86,-1.62607,1.62758,0.39,0.7213,-28.13
AL172010,2010,10,7,12,23.6,-68.3,1,5.240533351898193,0.4435717165470123,1.6594792604446411,1.748518705368042,3.8114085387884233,75.70024871826172,268.8761901855469,57.45448684692383,28.49996337890628,1002.59890625,-1.41,-1.04042,1.52492,0.6,-0.9283,10.83
AL102019,2019,9,18,12,14.4,-48.6,1,-3.2575511932373047,-1.859174847602844,-2.892899513244629,2.2116143703460693,4.087088903448347,74.00675964355469,268.3989562988281,57.464500427246094,28.421685791015648,1010.69671875,-0.01,0.46174,0.88347,0.69,-0.1641,8.25
AL022015,2015,6,16,12,28.0,-96.0,0,3.443289041519165,6.533938884735107,-3.493882894515991,4.568332195281982,7.210267965043784,76.74927139282227,268.2009582519531,57.46689987182617,28.64693603515628,1011.01296875,1.02,-0.28602,2.42036,0.4,-0.0668,2.18
AL212010,2010,10,29,18,10.8,-56.8,1,-11.068323135375977,2.732417583465576,-9.2875394821167,4.795009136199951,2.7249723545619062,77.21098327636719,267.9029541015625,57.47036361694336,29.3859802246094,1008.019296875,-1.41,-0.19884,0.70053,0.6,-0.9283,10.83
AL022017,2017,6,20,2,10.1,-61.1,0,-6.8284454345703125,9.627251625061035,-12.430018424987791,3.361892938613892,8.404304815796088,84.6521987915039,267.5552062988281,57.47861862182617,27.665368652343773,1014.12546875,0.39,-0.22442,0.72977,0.67,0.045,-3.18
AL112003,2003,8,30,18,24.9,-93.3,0,-0.9299190640449524,8.070176124572754,-3.07448959350586,4.490843772888184,4.172625413291736,75.49068832397461,268.03570556640625,57.48419189453125,29.927392578125023,1012.919453125,0.04,-0.28169,0.28726,0.62,-0.07,-24.64
AL072022,2022,9,17,12,16.4,-63.3,1,-1.088975191116333,3.5663623809814453,-4.459612846374512,4.480413436889648,3.4923756292602968,78.96194076538086,267.9054260253906,57.51496124267578,29.453729248046898,1010.97625,-0.93,-0.72614,0.95666,0.99,-1.6105,9.8
AL132002,2002,9,29,12,18.7,-77.2,1,-4.195559978485107,-3.7567014694213854,-1.3695497512817385,2.7886996269226074,7.129418581923718,83.9224624633789,267.7743530273437,57.52433013916016,29.007867431640648,1010.396171875,0.85,1.09718,1.14658,0.26,-0.7,8.9
AL122021,2021,9,1,6,12.2,-24.5,1,-6.840721130371094,1.3954815864562988,-5.96606969833374,2.4700636863708496,1.3855474791654594,81.4990348815918,267.7127990722656,57.59805679321289,27.8312927246094,1008.619375,-0.27,-0.51385,1.13004,0.83,-0.2137,-16.56
AL112010,2010,9,11,0,16.9,-34.8,1,-8.071263313293457,-1.6055392026901243,-5.081015586853027,-0.3208626806735992,3.2545314918898285,74.18812942504883,268.8263854980469,57.60184860229492,27.795312500000023,1010.823828125,-1.31,-0.37465,0.49369,0.67,-0.7948,6.58
AL052015,2015,8,27,6,16.5,-60.8,0,0.3597539067268371,3.2142486572265625,-6.723615646362305,4.68219804763794,7.233878602688836,73.88119888305664,268.2977294921875,57.617305755615234,28.533563232421898,1010.505703125,1.65,0.41503,0.44149,0.48,-0.7604,10.97
AL042012,2012,6,24,12,27.6,-86.8,0,0.0872863307595253,10.69037628173828,-0.4046156108379364,1.581059813499451,9.122588121727,83.02883911132812,268.787109375,57.620399475097656,28.004174804687523,1006.080859375,0.24,0.04941,0.74088,0.58,-2.5309,-25.89
AL152022,2022,11,1,12,16.2,-81.2,1,-4.416299819946289,3.765478610992432,-7.662714004516602,1.9919029474258425,3.699293945089386,74.63503646850586,268.8291015625,57.6437873840332,29.3459411621094,1010.420625,-0.93,0.44236,0.4999,0.83,0.6922,12.45
AL021996,1996,7,6,18,14.2,-51.0,1,-7.222628116607666,0.9763302803039552,-7.111140727996826,5.147456645965576,4.172616037468196,85.16643524169922,267.35943603515625,57.68825149536133,27.488793945312523,1011.920546875,-0.37,1.09465,1.10235,-0.08,0.67,-23.93
AL042023,2023,6,24,6,14.6,-51.2,0,-2.052830457687378,1.222517013549805,-6.299816131591797,5.938136100769043,6.346176068318289,77.25000381469727,268.1866149902344,57.69188690185547,28.022760009765648,1012.55484375,0.88,0.33341,0.34981,1.27,-0.5784,0.72
AL142022,2022,10,12,18,22.0,-94.6,0,5.556527137756348,0.8040918111801147,-0.0356041006743907,3.046096086502075,6.024824890268169,79.97945404052734,269.2457580566406,57.70132446289063,28.456903076171898,1012.105625,-0.85,-0.53571,0.55199,0.93,-0.7175,10.93
AL112020,2020,8,13,12,13.4,-48.6,0,-8.488862991333008,6.860445976257324,-6.511682033538818,2.5456743240356445,4.746208902975063,77.4035530090332,269.0714416503906,57.7607307434082,28.17183837890628,1011.8528125,-0.52,-0.99098,1.12092,0.87,0.1217,4.78
AL092017,2017,8,23,18,21.6,-92.4,1,-0.9058655500411988,2.7099571228027344,-0.9161370992660522,-0.4121001958847046,3.1220742153083547,74.45553970336914,268.87432861328125,57.77840805053711,29.670953369140648,1010.140234375,-0.06,-0.21778,0.2967,0.75,-1.0977,-14.42
AL091995,1995,8,22,6,13.7,-34.3,1,-4.966556549072266,0.3737376928329468,-1.7195429801940918,1.1888707876205444,3.3477662819702605,83.3421859741211,267.5335388183594,57.78608703613281,27.614587402343773,1012.188125,-0.57,-0.02039,0.6199,0.39,0.69,9.53
AL032005,2005,7,5,0,23.9,-89.7,1,-1.4617023468017578,7.301918983459473,-4.124999046325684,4.651968955993652,3.757044644100085,69.01570510864258,268.67608642578125,57.81221389770508,29.226129150390648,1013.168671875,0.08,0.44934,0.4811,0.74,-0.51,-24.2
AL072009,2009,9,8,0,11.7,-25.4,1,-6.326376914978027,-1.8471275568008425,-0.8551613092422485,0.7871876955032349,6.072381497647247,76.44141006469727,268.29156494140625,57.87945556640625,27.496148681640648,1009.378203125,0.71,-0.52343,0.55373,0.36,1.5089,-13.81
AL082008,2008,8,31,18,23.6,-71.0,1,-6.604148387908936,-7.52909517288208,-3.086399555206299,2.060561180114746,10.21450272008154,69.81720733642578,268.6722412109375,57.88443756103516,29.197198486328148,1006.512265625,-0.07,1.42953,1.58825,0.49,-1.1602,11.63
AL132024,2024,10,4,0,9.8,-31.7,1,-0.2578168213367462,-1.3218705654144287,-2.047239065170288,0.0702176913619041,2.26714394809435,82.0892105102539,268.0508728027344,57.888816833496094,28.5505310058594,1012.246328125,-0.28,1.5427,1.5471,1.25,-0.375,11.64
AL042004,2004,8,14,0,12.6,-24.2,1,-6.549072742462158,1.0093432664871216,-2.4162633419036865,1.3990157842636108,4.151139387259207,83.2048454284668,267.18194580078125,57.89179992675781,26.9645935058594,1013.95984375,0.61,-0.97088,1.05558,0.46,-0.48,8.74
AL042005,2005,7,6,0,14.3,-68.5,1,-7.273246765136719,-0.47873255610466,-5.821012496948242,2.173340320587158,3.0236525780891785,80.53527450561523,267.63751220703125,57.90852355957031,28.861871337890648,1010.027109375,0.08,0.70694,0.71968,0.74,-0.51,-24.2
AL122004,2004,9,17,0,11.2,-33.3,1,-6.81098747253418,-0.5617963075637817,-4.181588649749756,1.6178665161132812,3.415357696373834,86.0897331237793,267.5445556640625,57.91838836669922,28.250787353515648,1011.925,0.67,0.85309,1.06145,0.44,0.38,7.29
AL262020,2020,10,5,0,16.4,-77.0,1,-13.372638702392578,-1.8781362771987915,-2.8396010398864746,2.420203685760498,11.376317894509844,80.03608703613281,268.3009033203125,57.92563629150391,29.919335937500023,1009.317734375,-1.13,-0.55112,0.88419,0.74,-0.6547,10.8
AL072019,2019,9,4,0,23.1,-96.1,0,-10.887002944946287,-1.5531225204467771,-1.8221474885940552,-4.322763919830322,9.478529312384811,75.6390266418457,269.59381103515625,57.94282531738281,29.907098388671898,1007.435390625,-0.01,-0.61943,0.6205,0.69,-0.1641,8.25
AL092019,2019,9,15,0,27.5,-77.3,1,2.5503382682800293,5.0276947021484375,-4.893557071685791,3.495800733566284,7.599886641479808,74.28521728515625,268.41607666015625,58.01989364624024,28.5642028808594,1013.166875,-0.01,-0.06048,0.72707,0.69,-0.1641,8.25
AL172008,2008,11,6,0,14.2,-82.0,1,-4.930811882019043,-0.6403369903564453,0.5644572377204895,-0.4715823233127594,5.497859659541331,85.5126953125,268.1625061035156,58.04878616333008,28.409356689453148,1009.677421875,-0.35,-0.80636,0.84668,0.4,-0.3199,9.13
AL042017,2017,7,5,18,12.0,-37.1,0,-5.934715747833252,0.2742120027542114,-1.0796273946762085,2.2168643474578857,5.229319367694409,82.27716064453125,267.903564453125,58.063438415527344,27.04586181640628,1014.5865625,0.28,0.1106,0.12665,0.75,1.2556,-10.48
AL112009,2009,11,4,6,11.0,-81.3,1,4.285653114318848,0.6880156993865967,-1.8953195810317995,1.384982943534851,6.220143631789049,87.0460319519043,267.8802795410156,58.06759262084961,28.645104980468773,1011.095390625,1.43,2.48266,2.51323,0.46,-0.0248,-13.83
AL162005,2005,9,8,0,28.8,-79.3,1,-5.48063850402832,3.152648687362671,-3.850809812545776,-0.7590337991714478,4.237641022908553,76.16656875610352,268.4758605957031,58.07144927978516,28.8100524902344,1011.359375,-0.12,-0.95921,1.4999,0.73,0.63,-27.8
AL052012,2012,8,6,12,15.7,-80.2,1,-2.373816728591919,0.7969599366188049,-5.054649353027344,2.8850600719451904,3.398091484258097,76.42023468017578,268.0852355957031,58.09708023071289,28.488549804687523,1010.337421875,0.68,-0.21125,0.63582,0.74,-0.9832,-27.93
AL102010,2010,9,7,2,25.3,-97.4,0,0.2105657905340194,3.891375780105591,-5.539249420166016,5.3479766845703125,5.931446800915013,77.4665641784668,269.7035522460937,58.09811401367188,29.833184814453148,1008.046171875,-1.31,-0.08269,0.67348,0.67,-0.7948,6.58
AL072000,2000,8,20,6,13.3,-46.8,1,-6.514456272125244,4.478139400482178,-9.14512825012207,4.369504451751709,2.6329140904904977,81.58778762817383,267.5487060546875,58.10636138916016,27.192681884765648,1012.404453125,-0.51,-1.7586,2.45301,0.22,-0.29,-15.31
AL232020,2020,9,17,18,10.8,-28.1,0,-6.131351947784424,-4.037077903747559,-2.45233416557312,2.421428918838501,7.432865007466344,79.91110610961914,268.3188171386719,58.14326095581055,27.745690917968773,1009.90625,-0.64,-0.88565,1.33262,0.71,0.985,7.95
AL131998,1998,10,23,6,12.2,-77.6,1,5.855406284332275,3.940098762512207,0.0275769531726837,3.963703155517578,5.827877133270158,78.32715225219727,268.1763000488281,58.15950012207031,28.720361328125023,1009.418046875,-1.34,0.5569,0.61232,0.48,-0.29,-18.77
AL092022,2022,9,25,6,14.6,-78.3,1,-2.11897349357605,0.1668623089790344,-5.06462287902832,1.8245209455490112,3.380041783382326,81.90264511108398,268.125244140625,58.17425537109375,29.752862548828148,1008.20546875,-0.93,-0.86302,0.89053,0.99,-1.6105,9.8
AL202023,2023,10,19,18,13.5,-56.4,1,0.2919749915599823,2.852748155593872,-4.735291957855225,5.163806915283203,5.533028607500532,71.35092544555664,268.85308837890625,58.175201416015625,29.9038024902344,1009.3371875,1.59,0.61429,0.68119,1.37,-2.0292,-16.98
AL132010,2010,9,15,18,18.8,-88.8,1,-9.115781784057615,-0.4601875841617584,-2.9008731842041016,0.8568878769874573,6.352934493200336,76.3497085571289,269.0328369140625,58.20318603515625,29.513452148437523,1009.896796875,-1.31,-0.00412,0.37337,0.67,-0.7948,6.58
AL101996,1996,10,7,12,26.9,-87.3,0,11.529443740844728,9.869803428649902,0.6693702936172485,4.925848484039307,11.932471905414856,83.6231918334961,268.88818359375,58.269287109375,27.416040039062523,999.043359375,-0.55,0.55517,0.67792,-0.03,-0.33,-23.4
AL092011,2011,8,21,18,17.5,-63.7,1,-9.735595703125,2.7470734119415283,-9.340295791625977,1.925344705581665,0.9118662659003184,75.97295761108398,268.292236328125,58.27770614624024,28.893640136718773,1010.062109375,-0.42,0.20287,0.28897,0.44,-1.3475,-0.49
AL102020,2020,7,30,12,13.0,-20.4,0,-6.945662498474121,0.0233268551528453,4.912193298339844,0.5142547488212585,11.868013915344736,80.54201126098633,267.63287353515625,58.30728149414063,27.595849609375023,1013.015078125,-0.14,-0.92801,1.33451,0.84,-1.2262,0.34
AL162008,2008,10,14,12,15.5,-82.8,0,-3.2261674404144287,-0.4226930737495422,-2.375323534011841,1.7579994201660156,2.340802235576956,86.86251831054688,268.1349792480469,58.34557342529297,29.350427246093773,1007.838203125,-0.2,1.79606,1.91831,0.5,-0.0434,11.05
AL101998,1998,9,21,18,11.0,-19.4,1,-7.595407962799072,-0.108790136873722,-2.4032626152038574,0.6082825064659119,5.241427905292672,78.22935104370117,268.4200439453125,58.3598747253418,27.533135986328148,1008.1853125,-1.03,-0.23984,1.1334,0.45,-2.0,-22.12
AL272005,2005,10,28,6,12.3,-81.1,1,-6.587802886962891,3.415491104125977,0.6601056456565857,-1.098315954208374,8.538538063221784,87.4071159362793,268.1227111816406,58.369136810302734,28.591943359375023,1009.790546875,-0.07,-0.61022,0.97893,0.63,-0.98,-28.76
AL092006,2006,9,15,12,15.5,-40.8,1,-4.479465961456299,-0.3048994243144989,-5.094287395477295,5.159470558166504,5.498849397935087,79.19160461425781,268.8575134277344,58.39757537841797,27.8657165527344,1008.42921875,0.53,-0.04549,0.99118,0.63,-1.6219,10.2
AL152008,2008,10,14,0,14.5,-69.6,1,4.199386119842529,-1.5273610353469849,-2.253507137298584,0.86538165807724,6.8822270367223615,84.21213150024414,268.30450439453125,58.398624420166016,29.181451416015648,1007.137109375,-0.2,1.79606,1.91831,0.5,-0.0434,11.05
AL312020,2020,11,14,6,13.3,-75.0,1,1.9828401803970337,2.537099838256836,-3.096685647964477,1.6716532707214355,5.152725531429993,79.9398307800293,268.7085876464844,58.49139404296875,29.2436462402344,1009.1871875,-1.23,2.07413,2.48708,0.66,2.5445,11.15
AL102022,2022,9,23,18,18.1,-20.3,0,-2.256463050842285,8.093267440795898,-3.8183865547180176,3.844825744628906,4.52646240210716,82.08457565307617,268.1855163574219,58.539947509765625,26.8669372558594,1007.766171875,-0.93,-0.90132,0.90146,0.99,-1.6105,9.8
AL012005,2005,6,11,0,26.5,-85.6,0,4.106198310852051,9.118915557861328,-8.873771667480469,5.593869686126709,13.45011409008291,84.22841262817383,269.17156982421875,58.54832458496094,27.311425781250023,1004.2415625,0.2,0.67999,1.06281,0.59,-0.05,-20.59
AL041998,1998,8,24,12,13.8,-36.1,1,-10.465920448303224,2.351182699203491,-7.292295932769775,1.2618824243545532,3.355364012202086,86.283935546875,267.9200134277344,58.55173873901367,27.601098632812523,1011.665703125,-1.2,0.15758,0.18242,0.7,-0.02,-24.7
AL131996,1996,11,19,6,13.8,-80.9,1,6.41723108291626,-0.2491255849599838,1.8323615789413448,2.3431904315948486,5.266984972274545,84.95873641967773,268.2102966308594,58.572898864746094,27.65230712890628,1006.956015625,-0.43,0.60546,1.38028,-0.04,-0.56,-18.08
AL112024,2024,9,27,18,18.2,-43.4,0,-6.915417194366455,9.25717544555664,-6.653133392333984,2.0030550956726074,7.258860436970135,74.99305725097656,268.709228515625,58.64426803588867,28.6215759277344,1011.245546875,-0.15,1.38074,1.52588,1.22,-1.4283,10.36
AL152017,2017,9,16,18,12.2,-51.7,1,-7.709375858306885,2.5219931602478027,-6.714310169219971,2.564306735992432,0.9959649412957824,82.6593132019043,268.3143615722656,58.69126892089844,29.030938720703148,1010.670078125,-0.32,-1.10821,1.36528,0.77,-0.6127,-15.28
AL142020,2020,8,22,12,20.3,-85.2,1,-2.1568007469177246,7.674274921417236,-3.73840856552124,5.430408477783203,2.7452540699787,77.8934555053711,268.5002136230469,58.69816207885742,30.02364501953128,1009.15828125,-0.52,0.23018,1.50223,0.87,0.1217,4.78
AL122017,2017,9,5,18,12.2,-40.0,1,-1.3474730253219604,2.423922538757324,-2.065307378768921,2.9527242183685303,0.8915813901984767,82.91432189941406,267.9544372558594,58.70193099975586,28.4357849121094,1011.845,-0.32,0.93519,0.93538,0.77,-0.6127,-15.28
AL192024,2024,11,15,12,16.1,-85.6,0,1.0323175191879272,-4.451764106750488,-1.8825761079788208,0.387338250875473,5.649204942757738,88.12917709350586,268.5058288574219,58.74077987670898,29.256188964843773,1006.857265625,-0.14,1.3254,1.33678,1.15,-0.2321,13.78
AL182017,2017,10,28,18,21.3,-82.4,0,7.859241962432861,10.110268592834473,4.329078674316406,7.801111698150635,4.218324122804113,86.0692253112793,268.55841064453125,58.814361572265625,29.045495605468773,1007.16265625,-0.37,-0.01183,0.83907,0.88,0.1859,-16.79
AL092021,2021,8,26,18,17.4,-79.5,1,-5.826189041137695,4.139295101165772,-5.670398235321045,3.702536821365357,0.4637117317377455,78.72517776489258,268.4502868652344,58.884613037109375,29.064630126953148,1010.139375,-0.28,-0.03202,1.15715,0.69,-0.2825,-13.82
AL142018,2018,10,7,12,18.8,-86.4,1,5.99204683303833,1.4502031803131104,-1.2831034660339355,2.1565141677856445,7.309356133416657,83.55132675170898,268.599609375,58.906005859375,29.07003173828128,1007.165546875,0.86,1.92166,1.93462,0.56,0.9345,-2.79
AL162016,2016,11,22,18,10.5,-79.4,1,-4.15792989730835,4.471208572387695,0.0798546895384788,-0.9240071177482604,6.8605517669940905,86.65785217285156,269.1226501464844,58.90962600708008,28.379724121093773,1007.71390625,-0.64,0.60459,0.66129,0.76,-0.1637,14.16
AL132011,2011,9,3,12,29.0,-92.0,0,1.5823521614074707,8.79223918914795,-3.2519688606262207,1.4685903787612915,8.775334275225918,80.74644470214844,269.80230712890625,58.909950256347656,30.314965820312523,1002.132421875,-0.67,0.13195,0.21328,0.43,0.536,-2.3
AL062018,2018,9,3,0,17.6,-35.2,1,-1.1026424169540403,3.451160192489624,-9.12918758392334,1.996094822883606,8.157367378463773,79.44351577758789,268.2289123535156,58.92494201660156,25.858697509765648,1010.512421875,0.33,0.12026,0.25427,0.61,1.6736,-9.91
AL152024,2024,10,19,16,17.5,-88.2,0,-7.808719635009766,-0.27671679854393,-8.966325759887695,0.7682911157608032,1.5595170666954643,88.81964874267578,268.7032470703125,58.93505096435547,29.514062500000023,1012.62734375,-0.28,-1.57517,1.584,1.25,-0.375,11.64
AL022024,2024,6,29,0,9.2,-43.1,1,-9.751412391662598,1.739254355430603,-4.953553676605225,1.085213541984558,4.842232711808175,82.7840576171875,268.6156616210937,58.9713249206543,28.510888671875023,1012.300546875,0.24,0.21252,0.26734,1.39,-0.0865,1.95
AL102002,2002,9,18,18,18.7,-78.6,1,-3.4666597843170166,2.704785108566284,-2.6044223308563232,4.186137199401856,1.7140179238191473,84.99003219604492,268.3169860839844,59.00966262817383,29.381646728515648,1010.156640625,0.85,-0.10568,0.24021,0.26,-0.7,8.9
AL172012,2012,10,14,6,18.9,-63.6,1,1.6253594160079956,4.750664710998535,-4.898604393005371,4.6798529624938965,6.524348096556658,81.65399169921875,268.7390441894531,59.0737190246582,28.895532226562523,1007.255078125,0.36,1.32615,1.34217,0.76,-2.062,-24.51
AL152020,2020,9,1,12,34.6,-73.7,0,13.399521827697754,-0.9239737391471864,3.6966633796691895,3.194338083267212,10.540680923408956,74.9328842163086,268.7626647949219,59.07589340209961,28.388024902343773,1015.53375,-0.64,1.43772,1.43776,0.71,0.985,7.95
AL191995,1995,10,9,6,17.2,-83.0,1,-6.557791233062744,4.520911693572998,-0.1422427743673324,1.6408960819244385,7.032336165827719,81.31226348876953,268.8489990234375,59.0828857421875,29.2546325683594,1007.879609375,-0.94,-0.0898,0.49007,0.28,0.19,3.43
AL031998,1998,8,22,6,27.5,-96.5,0,-5.85154914855957,6.746915817260742,-7.366878032684326,1.6203566789627075,5.345823624618555,77.39353561401367,269.6031494140625,59.10881805419922,29.466699218750023,1012.6615625,-1.2,0.09287,0.13988,0.7,-0.02,-24.7
AL021993,1993,6,19,12,25.9,-95.9,0,-3.88218355178833,6.220643043518066,-3.372002363204956,0.8445066213607788,5.400289591756215,84.64352416992188,268.81658935546875,59.113712310791016,27.746453857421898,1007.062890625,0.15,-1.2028,1.36457,-0.19,-0.59,6.55
AL092013,2013,9,10,12,14.3,-27.3,1,-3.4825186729431152,-1.0841670036315918,-0.1133742183446884,0.261630654335022,3.627989207831213,86.04609680175781,268.7235107421875,59.11703872680664,27.73018798828128,1008.477421875,0.05,0.00151,0.78387,0.61,0.2406,13.12
AL071995,1995,8,10,0,17.0,-45.6,1,-11.715585708618164,0.6782761812210083,-9.241183280944824,1.0740904808044434,2.505860397913348,80.79671859741211,268.58856201171875,59.127437591552734,27.186212158203148,1007.958046875,-0.57,0.62393,0.75987,0.39,0.69,9.53
AL072016,2016,8,23,12,13.5,-33.4,1,-6.937084197998047,1.8162009716033936,-6.302502155303955,2.943578720092773,1.293705900388025,84.80258178710938,267.7919006347656,59.21094512939453,27.3840270996094,1012.413359375,-0.49,0.38522,0.45978,0.78,-1.6453,10.07
AL011995,1995,6,3,12,19.3,-85.7,1,-3.14746356010437,10.763855934143066,-3.2102370262146,3.575782537460327,7.188347491888913,84.95413208007812,268.5551147460937,59.24006271362305,28.930108642578148,1008.09421875,-0.36,0.61594,0.68454,0.45,0.13,15.62
